Type,Paper ID,Oral / Poster,Track Theme,Title,Authors Names,Presenter first name,Presenter last name,Session,Sub-session,Session Time
Main,622,Poster,Language Modeling,Scaling Laws Across Model Architectures: A Comparative Analysis of Dense and MoE Models in Large Language Models,"Siqi Wang(~Siqi_Wang18),Zhengyu Chen(~Zhengyu_Chen3),Bei Li(~Bei_Li1),Keqing He(~Keqing_He1),Min Zhang(~Min_Zhang17),Jingang Wang(~Jingang_Wang1)",TBA,TBA,Session 03,Language Modeling 2,Nov 12 (Tue) 14:00-15:30
Main,624,Poster,Dialogue and Interactive Systems,Synergizing In-context Learning with Hints for End-to-end Task-oriented Dialog Systems,"Vishal Vivek Saley(~Vishal_Vivek_Saley1),Rocktim Jyoti Das(~Rocktim_Jyoti_Das2),Dinesh Raghu(~Dinesh_Raghu1),Mausam .(~Mausam_.1)",Vishal,Saley,Session 09,Dialogue and Interactive Systems 2,Nov 13 (Wed) 16:00-17:30
Main,625,Poster,Question Answering,REAR: A Relevance-Aware Retrieval-Augmented Framework for Open-Domain Question Answering,"Yuhao Wang(~Yuhao_Wang14),Ruiyang Ren(~Ruiyang_Ren1),Junyi Li(~Junyi_Li4),Xin Zhao(~Xin_Zhao10),Jing Liu(~Jing_Liu7),Ji-Rong Wen(~Ji-Rong_Wen1)",Yuhao,Wang,Session 04,Question Answering 1,Nov 12 (Tue) 16:00-17:30
Main,626,Oral,Resources and Evaluation,Leave No Document Behind: Benchmarking Long-Context LLMs with Extended Multi-Doc QA,"Minzheng Wang(~Minzheng_Wang2),Longze Chen(~Longze_Chen1),ChengFu(~ChengFu1),Liaoshengyi(~Liaoshengyi1),Xinghua Zhang(~Xinghua_Zhang1),Bingliwu(~Bingliwu1),Haiyang Yu(~Haiyang_Yu3),Nan Xu(~Nan_Xu1),Lei Zhang(~Lei_Zhang32),Run Luo(~Run_Luo1),Yunshui Li(~Yunshui_Li1),Min Yang(~Min_Yang6),Fei Huang(~Fei_Huang2),Yongbin Li(~Yongbin_Li2)",Minzheng,Wang,Session 03,Resources and Evaluation 1,Nov 12 (Tue) 14:00-15:30
Main,627,Poster,Speech Processing and Spoken Language Understanding,On Mitigating Performance Disparities in Multilingual Speech Recognition,"Monorama Swain(~Monorama_Swain1),Anna Katrine van Zee(~Anna_Katrine_van_Zee1),Anders Søgaard(~Anders_Søgaard1)",Monorama,Swain,Session 06,Speech Processing and Spoken Language Understanding 1,Nov 13 (Wed) 10:30-12:00
Main,629,Poster,"Ethics, Bias, and Fairness",Thinking Outside of the Differential Privacy Box: A Case Study in Text Privatization with Language Model Prompting,"Stephen Meisenbacher(~Stephen_Meisenbacher1),Florian Matthes(~Florian_Matthes1)",Stephen,Meisenbacher,Session 03,"Ethics, Bias, and Fairness 1",Nov 12 (Tue) 14:00-15:30
Main,630,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",From Coarse to Fine: Impacts of Feature-Preserving and Feature-Compressing Connectors on Perception in Multimodal Models,"Junyan Lin(~Junyan_Lin3),Haoran Chen(~Haoran_Chen7),Dawei Zhu(~Dawei_Zhu1),Xiaoyu Shen(~Xiaoyu_Shen1)",TBA,TBA,Session 09,"Multimodality and Language Grounding to Vision, Robotics and Beyond 4",Nov 13 (Wed) 16:00-17:30
Main,633,Oral,Multilinguality and Language Diversity,What is ''Typological Diversity'' in NLP?,"Esther Ploeger(~Esther_Ploeger1),Wessel Poelman(~Wessel_Poelman1),Miryam de Lhoneux(~Miryam_de_Lhoneux1),Johannes Bjerva(~Johannes_Bjerva1)",Wessel,Poelman,Session 11,Multilinguality and Language Diversity 2,Nov 14 (Thu) 10:30-12:00
Main,636,Poster,Computational Social Science and Cultural Analytics,The Computational Anatomy of Humility: Modeling Intellectual Humility in Online Public Discourse,"Xiaobo Guo(~Xiaobo_Guo1),Neil Potnis(~Neil_Potnis1),Melody Yu(~Melody_Yu2),Nabeel Gillani(~Nabeel_Gillani1),Soroush Vosoughi(~Soroush_Vosoughi1)",TBA,TBA,Session 04,Computational Social Science and Cultural Analytics 2,Nov 12 (Tue) 16:00-17:30
Main,639,Oral,Language Modeling,Consistent Bidirectional Language Modelling: Expressive Power and Representational Conciseness,"Georgi Shopov(~Georgi_Shopov1),Stefan Gerdjikov(~Stefan_Gerdjikov1)",Georgi,Shopov,Session 11,Language Modeling 4,Nov 14 (Thu) 10:30-12:00
Main,640,Oral,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Benchmarking Vision Language Models for Cultural Understanding,"Shravan Nayak(~Shravan_Nayak1),Kanishk Jain(~Kanishk_Jain1),Rabiul Awal(~Rabiul_Awal1),Siva Reddy(~Siva_Reddy1),Sjoerd van Steenkiste(~Sjoerd_van_Steenkiste1),Lisa Anne Hendricks(~Lisa_Anne_Hendricks1),Karolina Stanczak(~Karolina_Stanczak1),Aishwarya Agrawal(~Aishwarya_Agrawal1)",Shravan,Nayak,Session 04,"Multimodality and Language Grounding to Vision, Robotics and Beyond 2",Nov 12 (Tue) 16:00-17:30
Main,645,Poster,Multilinguality and Language Diversity,Methods of Automatic Matrix Language Determination for Code-Switched Speech,"Olga Iakovenko(~Olga_Iakovenko1),Thomas Hain(~Thomas_Hain1)",Olga,Iakovenko,Session 03,Multilinguality and Language Diversity 1,Nov 12 (Tue) 14:00-15:30
Main,648,Poster,Computational Social Science and Cultural Analytics,Analyzing Key Factors Influencing Emotion Prediction Performance of VLLMs in Conversational Contexts,"Jaewook Lee(~Jaewook_Lee8),Yeajin Jang(~Yeajin_Jang1),Hongjin KIM(~Hongjin_KIM1),Woojin Lee(~Woojin_Lee3),Harksoo Kim(~Harksoo_Kim2)",Jaewook,Lee,Session 04,Computational Social Science and Cultural Analytics 2,Nov 12 (Tue) 16:00-17:30
Main,649,Poster,Machine Learning for NLP,Context-Aware Assistant Selection for Improved Inference Acceleration with Large Language Models,"Jerry Huang(~Jerry_Huang1),Prasanna Parthasarathi(~Prasanna_Parthasarathi2),Mehdi Rezagholizadeh(~Mehdi_Rezagholizadeh1),Sarath Chandar(~Sarath_Chandar1)",Jerry,Huang,Session 03,Machine Learning for NLP 1,Nov 12 (Tue) 14:00-15:30
Main,651,VPoster,Low-resource Methods for NLP,Teaching Small Language Models Reasoning through Counterfactual Distillation,"FengTao(~FengTao1),Yicheng Li(~Yicheng_Li3),Li Chenglin(~Li_Chenglin1),Hao Chen(~Hao_Chen50),Fei Yu(~Fei_Yu7),Yin Zhang(~Yin_Zhang3)",Tao,Feng,VPoster,,
Main,652,Poster,Low-resource Methods for NLP,Do Not Worry if You Do Not Have Data: Building Pretrained Language Models Using Translationese,"Meet Doshi(~Meet_Doshi1),Raj Dabre(~Raj_Dabre1),Pushpak Bhattacharyya(~Pushpak_Bhattacharyya1)",Raj,Dabre,Session 06,Low-resource Methods for NLP 2,Nov 13 (Wed) 10:30-12:00
Main,653,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond","Quantifying the Gap Between Machine Translation and Native Language in Training for Multimodal, Multilingual Retrieval","Kyle Buettner(~Kyle_Buettner1),Adriana Kovashka(~Adriana_Kovashka1)",Kyle ,Buettner,Session 12,"Multimodality and Language Grounding to Vision, Robotics and Beyond 5",Nov 14 (Thu) 14:00-15:30
Main,654,VPoster,Information Retrieval and Text Mining,MTA4DPR: Multi-Teaching-Assistants Based Iterative Knowledge Distillation for Dense Passage Retrieval,"Qixi Lu(~Qixi_Lu2),Gongbo Tang(~Gongbo_Tang1)",Qixi,Lu,VPoster,,
Main,655,Oral,Computational Social Science and Cultural Analytics,Fine-Grained Detection of Solidarity for Women and Migrants in 155 Years of German Parliamentary Debates,"Aida Kostikova(~Aida_Kostikova1),Dominik Beese(~Dominik_Beese1),Benjamin Paassen(~Benjamin_Paassen1),Ole Pütz(~Ole_Pütz1),Gregor Wiedemann(~Gregor_Wiedemann1),Steffen Eger(~Steffen_Eger1)",Aida,Kostikova,Session 03,Computational Social Science and Cultural Analytics 1,Nov 12 (Tue) 14:00-15:30
Main,656,VPoster,Generation,CItruS: Chunked Instruction-aware State Eviction for Long Sequence Modeling,"Yu Bai(~Yu_Bai4),Xiyuan Zou(~Xiyuan_Zou1),Heyan Huang(~Heyan_Huang1),Sanxing Chen(~Sanxing_Chen1),Marc-Antoine Rondeau(~Marc-Antoine_Rondeau2),Yang Gao(~Yang_Gao2),Jackie CK Cheung(~Jackie_CK_Cheung1)",Yu,Bai,VPoster,,
Main,660,Poster,"Semantics: Lexical, Sentence-level Semantics, Textual Inference and Other Areas",Story Embeddings — Narrative-Focused Representations of Fictional Stories,"Hans Ole Hatzel(~Hans_Ole_Hatzel1),Chris Biemann(~Chris_Biemann1)",Hans Ole,Hatzel,Session 09,"Semantics: Lexical, Sentence-level Semantics, Textual Inference and Other Areas",Nov 13 (Wed) 16:00-17:30
Main,661,VPoster,NLP Applications,C-LLM: Learn to Check Chinese Spelling Errors Character by Character,"Kunting Li(~Kunting_Li1),Yong Hu(~Yong_Hu1),Liang He(~Liang_He7),Fandong Meng(~Fandong_Meng3),Jie Zhou(~Jie_Zhou8)",Kunting,Li,VPoster,,
Main,663,Poster,Language Modeling,PSC: Extending Context Window of Large Language Models via Phase Shift Calibration,"Wenqiao Zhu(~Wenqiao_Zhu1),Chao Xu(~Chao_Xu19),Lulu Wang(~Lulu_Wang4),Jun Wu(~Jun_Wu14)",Jun,Wu,Session 09,Language Modeling 3,Nov 13 (Wed) 16:00-17:30
Main,665,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Video-LLaVA: Learning United Visual Representation by Alignment Before Projection,"Bin Lin(~Bin_Lin1),Yang Ye(~Yang_Ye2),Bin Zhu(~Bin_Zhu6),Jiaxi Cui(~Jiaxi_Cui1),Munan Ning(~Munan_Ning1),Peng Jin(~Peng_Jin4),Li Yuan(~Li_Yuan2)",Bin,Lin,Session 09,"Multimodality and Language Grounding to Vision, Robotics and Beyond 4",Nov 13 (Wed) 16:00-17:30
Main,667,Poster,Interpretability and Analysis of Models for NLP,SaySelf: Teaching LLMs to Express Confidence with Self-Reflective Rationales,"Tianyang Xu(~Tianyang_Xu3),Shujin Wu(~Shujin_Wu1),Shizhe Diao(~Shizhe_Diao2),Xiaoze Liu(~Xiaoze_Liu1),Xingyao Wang(~Xingyao_Wang1),Yangyi Chen(~Yangyi_Chen1),Jing Gao(~Jing_Gao1)",Tianyang,Xu,Session 03,Interpretability and Analysis of Models for NLP 2,Nov 12 (Tue) 14:00-15:30
Main,670,Poster,Language Modeling,Mitigating Frequency Bias and Anisotropy in Language Model Pre-Training with Syntactic Smoothing,"Richard Diehl Martinez(~Richard_Diehl_Martinez1),Zebulon Goriely(~Zebulon_Goriely1),Andrew Caines(~Andrew_Caines1),Paula Buttery(~Paula_Buttery1),Lisa Beinborn(~Lisa_Beinborn1)",Richard,Diehl Martinez,Session 03,Language Modeling 2,Nov 12 (Tue) 14:00-15:30
Main,671,Poster,Computational Social Science and Cultural Analytics,ToxiCloakCN: Evaluating Robustness of Offensive Language Detection in Chinese with Cloaking Perturbations,"Yunze Xiao(~Yunze_Xiao2),Yujia Hu(~Yujia_Hu1),Kenny Tsu Wei Choo(~Kenny_Tsu_Wei_Choo1),Roy Ka-Wei Lee(~Roy_Ka-Wei_Lee1)",Yujia,Hu,Session 04,Computational Social Science and Cultural Analytics 2,Nov 12 (Tue) 16:00-17:30
Main,672,Poster,Resources and Evaluation,Boosting Scientific Concepts Understanding: Can Analogies from Teacher Models Empower Student Models?,"Siyu Yuan(~Siyu_Yuan2),Cheng Jiayang(~Cheng_Jiayang1),Lin Qiu(~Lin_Qiu2),Deqing Yang(~Deqing_Yang1)",Jiayang,Cheng,Session 04,Resources and Evaluation 2,Nov 12 (Tue) 16:00-17:30
Main,674,Poster,Question Answering,Model Internals-based Answer Attribution for Trustworthy Retrieval-Augmented Generation,"Jirui Qi(~Jirui_Qi1),Gabriele Sarti(~Gabriele_Sarti1),Raquel Fernández(~Raquel_Fernández1),Arianna Bisazza(~Arianna_Bisazza1)",Jirui,Qi,Session 09,Question Answering 3,Nov 13 (Wed) 16:00-17:30
Main,676,Poster,Machine Learning for NLP,Do Large Language Models Know How Much They Know?,"Gabriele Prato(~Gabriele_Prato1),Jerry Huang(~Jerry_Huang1),Prasanna Parthasarathi(~Prasanna_Parthasarathi2),Shagun Sodhani(~Shagun_Sodhani1),Sarath Chandar(~Sarath_Chandar1)",Gabriele,Prato,Session 03,Machine Learning for NLP 1,Nov 12 (Tue) 14:00-15:30
Main,678,Poster,Interpretability and Analysis of Models for NLP,Investigating Mysteries of CoT-Augmented Distillation,"Somin Wadhwa(~Somin_Wadhwa1),Silvio Amir(~Silvio_Amir1),Byron C Wallace(~Byron_C_Wallace1)",Somin,Wadhwa,Session 03,Interpretability and Analysis of Models for NLP 2,Nov 12 (Tue) 14:00-15:30
Main,681,Oral,Low-resource Methods for NLP,SciPrompt: Knowledge-Augmented Prompting for Fine-Grained Categorization of Scientific Topics,"Zhiwen You(~Zhiwen_You3),Kanyao Han(~Kanyao_Han2),Haotian Zhu(~Haotian_Zhu1),Bertram Ludaescher(~Bertram_Ludaescher1),Jana Diesner(~Jana_Diesner1)",Zhiwen,You,Session 02,Low-resource Methods for NLP 1,Nov 12 (Tue) 11:00-12:30
Main,683,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Distilling Knowledge from Text-to-Image Generative Models Improves Visio-Linguistic Reasoning in CLIP,"Samyadeep Basu(~Samyadeep_Basu1),Shell Xu Hu(~Shell_Xu_Hu1),Maziar Sanjabi(~Maziar_Sanjabi1),Daniela Massiceti(~Daniela_Massiceti1),Soheil Feizi(~Soheil_Feizi2)",Shell,Hu,Session 02,"Multimodality and Language Grounding to Vision, Robotics and Beyond 1",Nov 12 (Tue) 11:00-12:30
Main,684,Poster,NLP Applications,Learning from Natural Language Explanations for Generalizable Entity Matching,"Somin Wadhwa(~Somin_Wadhwa1),ADIT KRISHNAN(~ADIT_KRISHNAN1),Runhui Wang(~Runhui_Wang1),Byron C Wallace(~Byron_C_Wallace1),Luyang Kong(~Luyang_Kong1)",Somin,Wadhwa,Session 06,NLP Applications 2,Nov 13 (Wed) 10:30-12:00
Main,688,Oral,Information Retrieval and Text Mining,Do You Know What You Are Talking About? Characterizing Query-Knowledge Relevance For Reliable Retrieval Augmented Generation,"Zhuohang Li(~Zhuohang_Li1),Jiaxin Zhang(~Jiaxin_Zhang2),Chao Yan(~Chao_Yan3),Kamalika Das(~Kamalika_Das1),Sricharan Kumar(~Sricharan_Kumar1),Murat Kantarcioglu(~Murat_Kantarcioglu1),Bradley A. Malin(~Bradley_Malin1)",Zhuohang,Li,Session 04,Information Retrieval and Text Mining 2,Nov 12 (Tue) 16:00-17:30
Main,694,Poster,NLP Applications,On the Reliability of Psychological Scales on Large Language Models,"Jen-tse Huang(~Jen-tse_Huang1),Wenxuan Wang(~Wenxuan_Wang2),Man Ho LAM(~Man_Ho_LAM1),Eric John Li(~Eric_John_Li1),Wenxiang Jiao(~Wenxiang_Jiao1),Michael Lyu(~Michael_Lyu1)",Jen-Tse,Huang,Session 06,NLP Applications 2,Nov 13 (Wed) 10:30-12:00
Main,695,Poster,Computational Social Science and Cultural Analytics,Contrastive Entity Coreference and Disambiguation for Historical Texts,"Abhishek Arora(~Abhishek_Arora1),Emily Silcock(~Emily_Silcock1),Melissa Dell(~Melissa_Dell1),Leander Heldring(~Leander_Heldring1)",TBA,TBA,Session 12,Computational Social Science and Cultural Analytics 4,Nov 14 (Thu) 14:00-15:30
Main,698,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",Finer: Investigating and Enhancing Fine-Grained Visual Concept Recognition in Large Vision Language Models,"Jeonghwan Kim(~Jeonghwan_Kim2),Heng Ji(~Heng_Ji3)",Jeonghwan,Kim,Session 02,"Multimodality and Language Grounding to Vision, Robotics and Beyond 1",Nov 12 (Tue) 11:00-12:30
Main,699,Oral,Generation,Evaluating LLMs for Targeted Concept Simplification for Domain-Specific Texts,"Sumit Asthana(~Sumit_Asthana1),Hannah Rashkin(~Hannah_Rashkin1),Elizabeth Clark(~Elizabeth_Clark2),Fantine Huot(~Fantine_Huot1),Mirella Lapata(~Mirella_Lapata1)",Sumit,Asthana,Session 03,Generation and Summarization,Nov 12 (Tue) 14:00-15:30
Main,700,VPoster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",VLFeedback: A Large-Scale AI Feedback Dataset for Large Vision-Language Models Alignment,"Lei Li(~Lei_Li14),Zhihui Xie(~Zhihui_Xie2),Mukai Li(~Mukai_Li2),Shunian Chen(~Shunian_Chen1),Peiyi Wang(~Peiyi_Wang1),Liang Chen(~Liang_Chen10),Yazheng Yang(~Yazheng_Yang2),Benyou Wang(~Benyou_Wang2),Lingpeng Kong(~Lingpeng_Kong1),Qi Liu(~Qi_Liu5)",Lei,Li,VPoster,,
Main,703,Poster,NLP Applications,Focused Large Language Models are Stable Many-Shot Learners,"Peiwen Yuan(~Peiwen_Yuan1),Shaoxiong Feng(~Shaoxiong_Feng1),Yiwei Li(~Yiwei_Li1),Xinglin Wang(~Xinglin_Wang1),Yueqi Zhang(~Yueqi_Zhang2),Chuyi Tan(~Chuyi_Tan1),Boyuan Pan(~Boyuan_Pan1),Heda Wang(~Heda_Wang1),Yao Hu(~Yao_Hu1),Kan Li(~Kan_Li3)",Peiwen,Yuan,Session 02,NLP Applications 1,Nov 12 (Tue) 11:00-12:30
Main,704,VPoster,Machine Translation,Reconsidering Sentence-Level Sign Language Translation,"Garrett Tanzer(~Garrett_Tanzer1),Maximus Shengelia(~Maximus_Shengelia1),Ken Harrenstien(~Ken_Harrenstien1),David Uthus(~David_Uthus1)",Garrett,Tanzer,VPoster,,
Main,705,Oral,"Multimodality and Language Grounding to Vision, Robotics and Beyond",GAMA: A Large Audio-Language Model with Advanced Audio Understanding and Complex Reasoning Abilities,"Sreyan Ghosh(~Sreyan_Ghosh1),Sonal Kumar(~Sonal_Kumar1),Ashish Seth(~Ashish_Seth1),Chandra Kiran Reddy Evuru(~Chandra_Kiran_Reddy_Evuru1),Utkarsh Tyagi(~Utkarsh_Tyagi1),S Sakshi(~S_Sakshi1),Oriol Nieto(~Oriol_Nieto1),Ramani Duraiswami(~Ramani_Duraiswami1),Dinesh Manocha(~Dinesh_Manocha3)",Sonal,Kumar,Session 06,"Multimodality and Language Grounding to Vision, Robotics and Beyond 3",Nov 13 (Wed) 10:30-12:00
Main,709,Poster,Multilinguality and Language Diversity,"Verba volant, scripta volant? Don't worry! There are computational solutions for protoword reconstruction","Liviu P Dinu(~Liviu_P_Dinu1),Ana Sabina Uban(~Ana_Sabina_Uban1),Alina Maria Cristea(~Alina_Maria_Cristea1),Ioan-Bogdan Iordache(~Ioan-Bogdan_Iordache1),Teodor-George Marchitan(~Teodor-George_Marchitan1),Simona Georgescu(~Simona_Georgescu1),Laurentiu Zoicas(~Laurentiu_Zoicas1)",Ana Sabina,Uban,Session 03,Multilinguality and Language Diversity 1,Nov 12 (Tue) 14:00-15:30
Main,712,Poster,"Ethics, Bias, and Fairness",ChatGPT Doesn’t Trust LA Chargers Fans: Guardrail Sensitivity in Context,"Victoria R Li(~Victoria_R_Li1),Yida Chen(~Yida_Chen1),Naomi Saphra(~Naomi_Saphra1)",Victoria,Li,Session 03,"Ethics, Bias, and Fairness 1",Nov 12 (Tue) 14:00-15:30
Main,714,Poster,Interpretability and Analysis of Models for NLP,Personas as a Way to Model Truthfulness in Language Models,"Nitish Joshi(~Nitish_Joshi1),Javier Rando(~Javier_Rando2),Abulhair Saparov(~Abulhair_Saparov1),Najoung Kim(~Najoung_Kim1),He He(~He_He2)",Nitish,Joshi,Session 03,Interpretability and Analysis of Models for NLP 2,Nov 12 (Tue) 14:00-15:30
Main,717,Poster,Generation,Satyrn: A Platform for Analytics Augmented Generation,"Marko Sterbentz(~Marko_Sterbentz1),Cameron Barrie(~Cameron_Barrie1),Shubham Shahi(~Shubham_Shahi1),Abhratanu Dutta(~Abhratanu_Dutta1),Donna Hooshmand(~Donna_Hooshmand1),Harper Pack(~Harper_Pack1),Kristian J Hammond(~Kristian_J_Hammond1)",Marko,Sterbentz,Session 02,Generation 1,Nov 12 (Tue) 11:00-12:30
Main,718,Oral,Speech Processing and Spoken Language Understanding,EH-MAM: Easy-to-Hard Masked Acoustic Modeling for Self-Supervised Speech Representation Learning,"Ashish Seth(~Ashish_Seth1),Ramaneswaran S(~Ramaneswaran_S1),S Sakshi(~S_Sakshi1),Sonal Kumar(~Sonal_Kumar1),Sreyan Ghosh(~Sreyan_Ghosh1),Dinesh Manocha(~Dinesh_Manocha3)",Ashish,Seth,Session 12,Speech Processing and Spoken Language Understanding 2,Nov 14 (Thu) 14:00-15:30
Main,720,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EPO: Hierarchical LLM Agents with Environment Preference Optimization,"Qi Zhao(~Qi_Zhao8),Haotian Fu(~Haotian_Fu3),Chen Sun(~Chen_Sun1),George Konidaris(~George_Konidaris1)",Haotian,Fu,Session 09,"Multimodality and Language Grounding to Vision, Robotics and Beyond 4",Nov 13 (Wed) 16:00-17:30
Main,721,Poster,Generation,Detection and Measurement of Syntactic Templates in Generated Text,"Chantal Shaib(~Chantal_Shaib1),Yanai Elazar(~Yanai_Elazar1),Junyi Jessy Li(~Junyi_Jessy_Li2),Byron C Wallace(~Byron_C_Wallace1)",Chantal,Shaib,Session 02,Generation 1,Nov 12 (Tue) 11:00-12:30
Main,722,Poster,"Multimodality and Language Grounding to Vision, Robotics and Beyond",UOUO: Uncontextualized Uncommon Objects for Measuring Knowledge Horizons of Vision Language Models,"Xinyu Pi(~Xinyu_Pi1),Mingyuan Wu(~Mingyuan_Wu1),Jize Jiang(~Jize_Jiang1),Haozhen Zheng(~Haozhen_Zheng1),Beitong Tian(~Beitong_Tian2),ChengXiang Zhai(~ChengXiang_Zhai1),Klara Nahrstedt(~Klara_Nahrstedt1),Zhiting Hu(~Zhiting_Hu3)",Xinyu Pi,Xinyu Pi,Session 02,"Multimodality and Language Grounding to Vision, Robotics and Beyond 1",Nov 12 (Tue) 11:00-12:30
Main,723,Poster,"Special Theme: Efficiency in Model Algorithms, Training, and Inference",Optimized Speculative Sampling for GPU Hardware Accelerators,"Dominik Wagner(~Dominik_Wagner2),Seanie Lee(~Seanie_Lee1),Ilja Baumann(~Ilja_Baumann1),Philipp Seeberger(~Philipp_Seeberger1),Korbinian Riedhammer(~Korbinian_Riedhammer1),Tobias Bocklet(~Tobias_Bocklet1)",Dominik,Wagner,Session 04,"Special Theme: Efficiency in Model Algorithms, Training, and Inference 2",Nov 12 (Tue) 16:00-17:30
Main,725,Poster,NLP Applications,Personalized Pieces: Efficient Personalized Large Language Models through Collaborative Efforts,"Zhaoxuan Tan(~Zhaoxuan_Tan1),Zheyuan Liu(~Zheyuan_Liu3),Meng Jiang(~Meng_Jiang3)",Zhaoxuan,Tan,Session 02,NLP Applications 1,Nov 12 (Tue) 11:00-12:30
Main,727,Poster,NLP Applications,Democratizing Large Language Models via Personalized Parameter-Efficient Fine-tuning,"Zhaoxuan Tan(~Zhaoxuan_Tan1),Qingkai Zeng(~Qingkai_Zeng2),Yijun Tian(~Yijun_Tian1),Zheyuan Liu(~Zheyuan_Liu3),Bing Yin(~Bing_Yin1),Meng Jiang(~Meng_Jiang3)",Zhaoxuan,Tan,Session 06,NLP Applications 2,Nov 13 (Wed) 10:30-12:00
Main,728,Poster,Information Retrieval and Text Mining,Unifying Multimodal Retrieval via Document Screenshot Embedding,"Xueguang Ma(~Xueguang_Ma1),Sheng-Chieh Lin(~Sheng-Chieh_Lin1),Minghan Li(~Minghan_Li4),Wenhu Chen(~Wenhu_Chen3),Jimmy Lin(~Jimmy_Lin2)",Xueguang,Ma,Session 02,Information Retrieval and Text Mining 1,Nov 12 (Tue) 11:00-12:30
Main,729,Poster,Machine Translation,Neuron Specialization: Leveraging Intrinsic Task Modularity for Multilingual Machine Translation,"Shaomu Tan(~Shaomu_Tan1),Di Wu(~Di_Wu8),Christof Monz(~Christof_Monz1)",Shaomu,Tan,Session 04,Machine Translation 2,Nov 12 (Tue) 16:00-17:30
Main,730,Poster,"Ethics, Bias, and Fairness",An Audit on the Perspectives and Challenges of Hallucinations in NLP,"Pranav Narayanan Venkit(~Pranav_Narayanan_Venkit1),Tatiana Chakravorti(~Tatiana_Chakravorti1),Vipul Gupta(~Vipul_Gupta3),Heidi Biggs(~Heidi_Biggs1),Mukund Srinath(~Mukund_Srinath1),Koustava Goswami(~Koustava_Goswami1),Sarah Rajtmajer(~Sarah_Rajtmajer1),Shomir Wilson(~Shomir_Wilson1)",Pranav,Narayanan Venkit,Session 03,"Ethics, Bias, and Fairness 1",Nov 12 (Tue) 14:00-15:30
Main,732,Poster,Interpretability and Analysis of Models for NLP,Discovering Knowledge-Critical Subnetworks in Pretrained Language Models,"Deniz Bayazit(~Deniz_Bayazit2),Negar Foroutan(~Negar_Foroutan1),Zeming Chen(~Zeming_Chen1),Gail Weiss(~Gail_Weiss1),Antoine Bosselut(~Antoine_Bosselut1)",Deniz,Bayazit,Session 03,Interpretability and Analysis of Models for NLP 2,Nov 12 (Tue) 14:00-15:30
Main,734,Poster,Dialogue and Interactive Systems,Reconstruct Your Previous Conversations! Comprehensively Investigating Privacy Leakage Risks in Conversations with GPT Models,"Junjie Chu(~Junjie_Chu1),Zeyang Sha(~Zeyang_Sha1),Michael Backes(~Michael_Backes3),Yang Zhang(~Yang_Zhang15)",Junjie,Chu,Session 09,Dialogue and Interactive Systems 2,Nov 13 (Wed) 16:00-17:30
Main,741,Poster,Question Answering,Right for Right Reasons: Large Language Models for Verifiable Commonsense Knowledge Graph Question Answering,"Armin Toroghi(~Armin_Toroghi1),Willis Guo(~Willis_Guo1),Mohammad Mahdi Abdollah Pour(~Mohammad_Mahdi_Abdollah_Pour1),Scott Sanner(~Scott_Sanner1)",Scott,Sanner,Session 04,Question Answering 1,Nov 12 (Tue) 16:00-17:30
